chr	pos	cluster	cp
10	64821023	3	0.808621294650715
1	93087898	3	0.808621294650715
9	105170626	3	0.808621294650715
4	169181825	3	0.808621294650715
2	189102237	3	0.808621294650715
X	48904394	1	0.29436375396942
11	120286500	1	0.29436375396942
14	4717205	1	0.29436375396942
1	235478705	1	0.29436375396942
18	13674371	1	0.29436375396942
X	136786955	2	0.611579561466968
16	30694257	1	0.29436375396942
10	37746718	3	0.808621294650715
9	19959174	2	0.611579561466968
1	210096945	1	0.29436375396942
18	10808346	2	0.611579561466968
1	66752968	3	0.808621294650715
7	63894981	1	0.29436375396942
12	5188866	3	0.808621294650715
3	44279869	1	0.29436375396942
1	192681392	1	0.29436375396942
7	28939536	3	0.808621294650715
2	87853610	3	0.808621294650715
4	99797479	1	0.29436375396942
1	222166634	3	0.808621294650715
6	44091161	3	0.808621294650715
22	39196841	3	0.808621294650715
2	107744712	1	0.29436375396942
6	109398572	1	0.29436375396942
16	47787557	1	0.29436375396942
1	237209385	1	0.29436375396942
18	57171747	3	0.808621294650715
9	125212619	3	0.808621294650715
4	126947280	1	0.29436375396942
22	42849364	1	0.29436375396942
16	67942177	3	0.808621294650715
15	35016300	1	0.29436375396942
4	148005994	3	0.808621294650715
2	150607785	3	0.808621294650715
3	50846284	1	0.29436375396942
3	108365218	1	0.29436375396942
14	45311364	1	0.29436375396942
X	90449655	1	0.29436375396942
8	76099657	3	0.808621294650715
X	28337237	3	0.808621294650715
4	92630439	3	0.808621294650715
6	76946233	3	0.808621294650715
5	74694383	1	0.29436375396942
X	121338311	1	0.29436375396942
3	174318184	3	0.808621294650715
12	90805494	3	0.808621294650715
5	97883319	1	0.29436375396942
13	85548549	1	0.29436375396942
15	65962541	2	0.611579561466968
4	78223477	3	0.808621294650715
2	56210782	2	0.611579561466968
15	81360532	3	0.808621294650715
12	108303559	1	0.29436375396942
12	129112554	3	0.808621294650715
10	56992667	3	0.808621294650715
2	43648212	2	0.611579561466968
7	147091910	1	0.29436375396942
10	85864843	2	0.611579561466968
17	4952673	3	0.808621294650715
3	10375269	3	0.808621294650715
20	11086483	3	0.808621294650715
15	101467074	1	0.29436375396942
1	127809910	3	0.808621294650715
12	100555025	1	0.29436375396942
13	98302957	3	0.808621294650715
14	92155333	3	0.808621294650715
5	129617972	3	0.808621294650715
8	25720448	1	0.29436375396942
2	131043005	3	0.808621294650715
3	101556405	2	0.611579561466968
3	139973605	1	0.29436375396942
1	7008088	3	0.808621294650715
6	135581481	2	0.611579561466968
2	429632	1	0.29436375396942
15	29034912	3	0.808621294650715
17	58465367	2	0.611579561466968
14	88187590	3	0.808621294650715
14	61500971	1	0.29436375396942
12	11955922	3	0.808621294650715
14	92761471	1	0.29436375396942
10	66751567	3	0.808621294650715
4	187292962	2	0.611579561466968
12	65460022	1	0.29436375396942
19	4737926	2	0.611579561466968
13	26348053	1	0.29436375396942
19	43174065	3	0.808621294650715
X	92870351	3	0.808621294650715
17	35442831	1	0.29436375396942
2	90304748	1	0.29436375396942
6	95907133	2	0.611579561466968
21	28386998	3	0.808621294650715
7	97549210	1	0.29436375396942
5	88684876	3	0.808621294650715
14	4152964	3	0.808621294650715
12	68832743	3	0.808621294650715
X	25832641	2	0.611579561466968
12	2451275	3	0.808621294650715
7	80698704	1	0.29436375396942
7	134212777	3	0.808621294650715
15	8826303	3	0.808621294650715
2	234674360	3	0.808621294650715
2	74132202	3	0.808621294650715
11	85390728	3	0.808621294650715
1	187808572	2	0.611579561466968
12	5477215	1	0.29436375396942
5	45929607	3	0.808621294650715
11	55499218	1	0.29436375396942
2	6687521	1	0.29436375396942
1	150492879	3	0.808621294650715
4	154923188	2	0.611579561466968
2	133873679	3	0.808621294650715
18	77850352	3	0.808621294650715
X	137330733	3	0.808621294650715
10	128142092	3	0.808621294650715
7	158071204	1	0.29436375396942
3	37664709	2	0.611579561466968
13	31171194	2	0.611579561466968
6	110613829	2	0.611579561466968
13	70267265	2	0.611579561466968
8	60959315	3	0.808621294650715
Y	37179847	1	0.29436375396942
5	82617881	3	0.808621294650715
20	5441030	3	0.808621294650715
10	116276343	3	0.808621294650715
5	25094414	3	0.808621294650715
16	16521193	3	0.808621294650715
16	15530832	1	0.29436375396942
14	38415680	1	0.29436375396942
Y	42942547	1	0.29436375396942
19	48935278	3	0.808621294650715
2	238334420	1	0.29436375396942
12	66992366	1	0.29436375396942
3	44630885	1	0.29436375396942
7	31395970	3	0.808621294650715
18	60464123	1	0.29436375396942
13	88007399	1	0.29436375396942
21	30255434	3	0.808621294650715
9	58806323	3	0.808621294650715
1	230551324	3	0.808621294650715
4	6234496	3	0.808621294650715
5	84327648	3	0.808621294650715
18	7056393	3	0.808621294650715
X	53016666	1	0.29436375396942
1	107057075	1	0.29436375396942
6	41522208	1	0.29436375396942
6	123749723	1	0.29436375396942
15	634280	3	0.808621294650715
1	83441112	3	0.808621294650715
12	56718163	2	0.611579561466968
6	46330148	3	0.808621294650715
21	8378908	3	0.808621294650715
18	59846657	2	0.611579561466968
1	143464925	3	0.808621294650715
9	66449081	2	0.611579561466968
X	82876073	3	0.808621294650715
1	180073242	3	0.808621294650715
11	125285594	3	0.808621294650715
19	48266926	1	0.29436375396942
7	68941900	1	0.29436375396942
8	106813389	2	0.611579561466968
20	44754535	1	0.29436375396942
4	25568877	2	0.611579561466968
13	72752916	1	0.29436375396942
2	142833768	1	0.29436375396942
12	123884064	3	0.808621294650715
3	69091423	1	0.29436375396942
7	56569329	3	0.808621294650715
16	84506095	1	0.29436375396942
11	20767354	1	0.29436375396942
5	107984941	1	0.29436375396942
4	189319509	3	0.808621294650715
1	184923735	3	0.808621294650715
7	66033636	2	0.611579561466968
1	231010031	2	0.611579561466968
2	105057026	3	0.808621294650715
6	22830627	3	0.808621294650715
20	54024846	3	0.808621294650715
9	22290941	3	0.808621294650715
11	3409410	3	0.808621294650715
14	96336917	3	0.808621294650715
15	92343139	1	0.29436375396942
4	184560844	2	0.611579561466968
19	12451387	3	0.808621294650715
5	14368764	1	0.29436375396942
9	6030168	3	0.808621294650715
4	34322510	3	0.808621294650715
1	173185059	2	0.611579561466968
2	56984637	3	0.808621294650715
4	53201380	3	0.808621294650715
16	54421790	3	0.808621294650715
9	29897485	1	0.29436375396942
14	58805818	1	0.29436375396942
17	17923084	1	0.29436375396942
4	89416494	2	0.611579561466968
8	80649153	3	0.808621294650715
2	179632138	2	0.611579561466968
1	6264765	1	0.29436375396942
1	3779861	1	0.29436375396942
1	200208391	3	0.808621294650715
1	146057695	2	0.611579561466968
2	196277807	3	0.808621294650715
17	14172815	3	0.808621294650715
13	90598023	2	0.611579561466968
12	32832396	3	0.808621294650715
6	38863955	1	0.29436375396942
3	196777669	3	0.808621294650715
13	6100254	3	0.808621294650715
11	55308034	3	0.808621294650715
11	61753374	1	0.29436375396942
8	103157247	3	0.808621294650715
20	3309632	2	0.611579561466968
X	8112810	3	0.808621294650715
11	57391129	3	0.808621294650715
21	333504	3	0.808621294650715
9	119794961	1	0.29436375396942
7	71739299	1	0.29436375396942
3	81737899	3	0.808621294650715
15	3284243	3	0.808621294650715
1	134015931	1	0.29436375396942
3	156751611	2	0.611579561466968
6	123730769	1	0.29436375396942
7	139319525	3	0.808621294650715
6	160780965	2	0.611579561466968
10	548790	3	0.808621294650715
5	101220128	3	0.808621294650715
13	114659154	3	0.808621294650715
1	209745733	2	0.611579561466968
11	103266087	1	0.29436375396942
13	59036125	2	0.611579561466968
6	151250766	3	0.808621294650715
17	73529155	1	0.29436375396942
6	69019507	3	0.808621294650715
X	117452527	1	0.29436375396942
8	9774844	1	0.29436375396942
10	48274349	3	0.808621294650715
11	47450954	1	0.29436375396942
10	43369614	2	0.611579561466968
8	145812609	1	0.29436375396942
12	26041102	3	0.808621294650715
21	33259473	3	0.808621294650715
3	84022494	3	0.808621294650715
6	100318307	1	0.29436375396942
11	102933664	3	0.808621294650715
8	135301821	3	0.808621294650715
3	31462942	3	0.808621294650715
17	18249911	1	0.29436375396942
20	49974791	3	0.808621294650715
1	28855755	1	0.29436375396942
12	131713468	3	0.808621294650715
5	165065698	3	0.808621294650715
X	71268263	1	0.29436375396942
13	26976886	1	0.29436375396942
5	157635796	3	0.808621294650715
2	4299442	3	0.808621294650715
6	123192490	3	0.808621294650715
3	132524427	1	0.29436375396942
3	142797020	1	0.29436375396942
1	63591212	2	0.611579561466968
7	121654157	1	0.29436375396942
5	6587958	2	0.611579561466968
2	183520470	1	0.29436375396942
14	86748403	3	0.808621294650715
13	102856189	1	0.29436375396942
X	59990907	1	0.29436375396942
5	125024287	2	0.611579561466968
2	151603234	3	0.808621294650715
Y	9337110	1	0.29436375396942
8	63460395	3	0.808621294650715
2	80383922	3	0.808621294650715
21	33816534	1	0.29436375396942
21	23893572	2	0.611579561466968
3	88295795	2	0.611579561466968
12	58246471	3	0.808621294650715
3	46962798	3	0.808621294650715
19	52064452	2	0.611579561466968
15	25750954	2	0.611579561466968
14	97693449	1	0.29436375396942
2	110000503	1	0.29436375396942
8	85004826	2	0.611579561466968
16	13851482	3	0.808621294650715
X	149413150	3	0.808621294650715
15	65549891	2	0.611579561466968
9	99427296	1	0.29436375396942
X	137324505	1	0.29436375396942
7	68207567	1	0.29436375396942
5	5581082	1	0.29436375396942
15	96789087	2	0.611579561466968
7	65578979	3	0.808621294650715
5	109242948	2	0.611579561466968
5	147197657	3	0.808621294650715
7	65341938	1	0.29436375396942
X	52815487	2	0.611579561466968
18	18319691	3	0.808621294650715
7	91747470	3	0.808621294650715
17	41776269	3	0.808621294650715
20	55960515	3	0.808621294650715
14	46894814	2	0.611579561466968
11	25108773	1	0.29436375396942
2	4673647	3	0.808621294650715
5	56168034	1	0.29436375396942
14	57645874	2	0.611579561466968
11	103317476	1	0.29436375396942
X	44483883	1	0.29436375396942
4	143804168	1	0.29436375396942
8	103608258	1	0.29436375396942
4	64547293	3	0.808621294650715
11	45538139	3	0.808621294650715
2	53133409	3	0.808621294650715
5	179204835	3	0.808621294650715
5	166059456	1	0.29436375396942
6	126839071	1	0.29436375396942
X	29827381	1	0.29436375396942
9	74096577	3	0.808621294650715
4	167990483	2	0.611579561466968
11	116210001	3	0.808621294650715
13	70708862	1	0.29436375396942
3	27731617	1	0.29436375396942
11	32479786	3	0.808621294650715
13	106894653	1	0.29436375396942
Y	48065836	2	0.611579561466968
5	9819759	3	0.808621294650715
15	77055399	1	0.29436375396942
8	107003455	3	0.808621294650715
20	52312295	2	0.611579561466968
8	101512467	3	0.808621294650715
10	44803166	3	0.808621294650715
5	142870994	3	0.808621294650715
5	140735835	3	0.808621294650715
12	125217397	2	0.611579561466968
8	140829041	3	0.808621294650715
5	138818658	1	0.29436375396942
2	76539318	3	0.808621294650715
18	6702997	2	0.611579561466968
1	215958255	3	0.808621294650715
5	172444632	3	0.808621294650715
3	2660021	1	0.29436375396942
6	35426069	2	0.611579561466968
4	183209992	3	0.808621294650715
2	63493061	3	0.808621294650715
9	66397871	3	0.808621294650715
20	13141199	1	0.29436375396942
3	163899725	1	0.29436375396942
13	72708149	2	0.611579561466968
X	145939614	1	0.29436375396942
10	55732203	2	0.611579561466968
7	118774840	3	0.808621294650715
4	92191443	2	0.611579561466968
8	88971926	3	0.808621294650715
1	244006639	1	0.29436375396942
X	144221327	2	0.611579561466968
6	13425761	1	0.29436375396942
2	4426390	3	0.808621294650715
1	248236747	1	0.29436375396942
1	80305825	3	0.808621294650715
7	117653233	1	0.29436375396942
12	38440844	3	0.808621294650715
10	121114006	2	0.611579561466968
7	16917039	3	0.808621294650715
19	3247913	1	0.29436375396942
X	119139348	1	0.29436375396942
11	97083152	3	0.808621294650715
X	58902614	1	0.29436375396942
8	57211770	2	0.611579561466968
17	57144326	2	0.611579561466968
4	111553387	1	0.29436375396942
12	31441208	3	0.808621294650715
1	17631603	2	0.611579561466968
4	41111245	1	0.29436375396942
14	67216920	3	0.808621294650715
2	139122736	3	0.808621294650715
8	47977190	1	0.29436375396942
18	69737902	1	0.29436375396942
10	5487962	3	0.808621294650715
9	14485041	1	0.29436375396942
X	139392211	2	0.611579561466968
4	93057525	3	0.808621294650715
1	32114203	2	0.611579561466968
X	57714817	2	0.611579561466968
4	38674128	1	0.29436375396942
12	43974397	3	0.808621294650715
20	12761065	1	0.29436375396942
21	36428253	3	0.808621294650715
21	42025799	2	0.611579561466968
6	24190184	1	0.29436375396942
16	48414859	1	0.29436375396942
15	80291237	3	0.808621294650715
10	5771031	1	0.29436375396942
7	118669219	1	0.29436375396942
3	49794542	3	0.808621294650715
6	93705816	2	0.611579561466968
8	110406498	1	0.29436375396942
1	66442877	1	0.29436375396942
22	7791021	3	0.808621294650715
14	35466383	3	0.808621294650715
1	91225708	3	0.808621294650715
20	56510065	1	0.29436375396942
9	47405663	2	0.611579561466968
1	35845399	1	0.29436375396942
Y	42618764	3	0.808621294650715
16	17725378	2	0.611579561466968
15	25652470	3	0.808621294650715
4	99196405	1	0.29436375396942
4	174428942	1	0.29436375396942
14	79714461	3	0.808621294650715
5	48554979	2	0.611579561466968
11	82920465	1	0.29436375396942
Y	8873852	2	0.611579561466968
15	22817921	3	0.808621294650715
1	14010273	3	0.808621294650715
7	133144068	1	0.29436375396942
1	246007144	2	0.611579561466968
4	102777981	2	0.611579561466968
3	170456920	3	0.808621294650715
2	209780640	2	0.611579561466968
3	15259456	1	0.29436375396942
1	45780765	3	0.808621294650715
22	11233024	3	0.808621294650715
2	186253614	1	0.29436375396942
1	183784887	1	0.29436375396942
X	66457257	1	0.29436375396942
8	78319381	3	0.808621294650715
3	124669907	3	0.808621294650715
8	59648480	3	0.808621294650715
Y	1961483	1	0.29436375396942
X	103783094	2	0.611579561466968
5	125280935	1	0.29436375396942
3	166309558	2	0.611579561466968
X	149383228	3	0.808621294650715
11	45585377	2	0.611579561466968
2	46076401	2	0.611579561466968
14	21757574	1	0.29436375396942
4	152551582	2	0.611579561466968
13	60536904	2	0.611579561466968
17	37854083	1	0.29436375396942
2	240716323	3	0.808621294650715
15	73414207	2	0.611579561466968
18	76466468	3	0.808621294650715
14	76422764	3	0.808621294650715
18	22500031	3	0.808621294650715
21	36895366	1	0.29436375396942
5	162172703	2	0.611579561466968
9	91379242	1	0.29436375396942
4	66909835	1	0.29436375396942
9	101137835	1	0.29436375396942
1	41954206	3	0.808621294650715
6	146823880	1	0.29436375396942
8	16743456	1	0.29436375396942
10	105411271	1	0.29436375396942
4	146572214	2	0.611579561466968
2	26085057	3	0.808621294650715
3	145501045	2	0.611579561466968
8	59047472	3	0.808621294650715
19	15014935	3	0.808621294650715
2	118887307	3	0.808621294650715
12	84283274	1	0.29436375396942
2	159416234	1	0.29436375396942
1	28449698	2	0.611579561466968
3	80590217	1	0.29436375396942
3	154342473	3	0.808621294650715
13	95124513	1	0.29436375396942
7	150571572	3	0.808621294650715
15	9323018	1	0.29436375396942
20	34159605	3	0.808621294650715
9	22058097	3	0.808621294650715
15	42287803	3	0.808621294650715
11	42818628	3	0.808621294650715
9	9155790	1	0.29436375396942
17	12552503	1	0.29436375396942
16	62296559	2	0.611579561466968
10	67099035	2	0.611579561466968
X	49160087	2	0.611579561466968
3	58845398	2	0.611579561466968
3	95117780	3	0.808621294650715
6	70140808	2	0.611579561466968
4	61608265	1	0.29436375396942
4	129760469	3	0.808621294650715
19	12784804	2	0.611579561466968
4	183451561	1	0.29436375396942
12	79746939	3	0.808621294650715
12	38883370	2	0.611579561466968
Y	15781810	2	0.611579561466968
3	24190610	1	0.29436375396942
22	10092276	2	0.611579561466968
4	165509230	1	0.29436375396942
6	6052097	1	0.29436375396942
2	146520235	3	0.808621294650715
10	2440675	1	0.29436375396942
1	149884518	2	0.611579561466968
17	68662585	3	0.808621294650715
22	36411035	1	0.29436375396942
17	41186949	3	0.808621294650715
11	9932957	1	0.29436375396942
7	127802454	1	0.29436375396942
12	82727791	3	0.808621294650715
9	52660591	2	0.611579561466968
22	46799758	1	0.29436375396942
1	135684102	3	0.808621294650715
6	68813453	3	0.808621294650715
4	179958464	3	0.808621294650715
14	89208197	2	0.611579561466968
12	111332329	3	0.808621294650715
4	141692421	1	0.29436375396942
5	144333687	1	0.29436375396942
4	29954454	1	0.29436375396942
4	161317883	1	0.29436375396942
3	74809591	2	0.611579561466968
22	49398508	1	0.29436375396942
8	140030314	2	0.611579561466968
14	45180472	1	0.29436375396942
13	57855135	3	0.808621294650715
15	33597203	3	0.808621294650715
8	69427066	3	0.808621294650715
16	50665334	3	0.808621294650715
12	82080376	1	0.29436375396942
11	68047792	2	0.611579561466968
9	99816608	3	0.808621294650715
X	101820092	3	0.808621294650715
19	53606422	3	0.808621294650715
13	20184412	1	0.29436375396942
2	171645295	2	0.611579561466968
13	46072718	3	0.808621294650715
14	6896041	1	0.29436375396942
9	44721126	1	0.29436375396942
7	138821147	2	0.611579561466968
16	14464731	1	0.29436375396942
5	126401517	1	0.29436375396942
1	152707757	1	0.29436375396942
18	46498464	3	0.808621294650715
X	122645880	2	0.611579561466968
22	28778389	1	0.29436375396942
5	13254032	3	0.808621294650715
1	70608229	1	0.29436375396942
8	45236487	3	0.808621294650715
10	134260289	2	0.611579561466968
3	20714422	2	0.611579561466968
4	56911385	1	0.29436375396942
4	67582862	2	0.611579561466968
11	78333559	3	0.808621294650715
11	84215807	3	0.808621294650715
4	143980825	3	0.808621294650715
X	68566440	2	0.611579561466968
13	62196826	3	0.808621294650715
8	57301690	1	0.29436375396942
11	27759662	2	0.611579561466968
1	62286027	1	0.29436375396942
8	7392819	2	0.611579561466968
10	31409970	3	0.808621294650715
15	43556661	1	0.29436375396942
19	58595229	1	0.29436375396942
3	47116762	3	0.808621294650715
6	80017030	3	0.808621294650715
15	81111769	1	0.29436375396942
16	18062708	2	0.611579561466968
9	2797000	3	0.808621294650715
16	28404880	1	0.29436375396942
19	50960051	1	0.29436375396942
3	174766978	3	0.808621294650715
15	51567201	3	0.808621294650715
2	168525916	3	0.808621294650715
9	12733529	3	0.808621294650715
13	95457584	1	0.29436375396942
1	13942763	2	0.611579561466968
15	57255862	3	0.808621294650715
12	95111988	1	0.29436375396942
2	172683768	3	0.808621294650715
20	41242354	1	0.29436375396942
15	71629474	3	0.808621294650715
13	60861973	3	0.808621294650715
5	94015849	1	0.29436375396942
10	74580187	3	0.808621294650715
X	14075951	1	0.29436375396942
15	93983162	1	0.29436375396942
12	8294670	3	0.808621294650715
2	185465965	1	0.29436375396942
7	117667098	3	0.808621294650715
15	13645710	1	0.29436375396942
12	51112426	1	0.29436375396942
7	143433154	3	0.808621294650715
15	76484505	2	0.611579561466968
3	97956830	1	0.29436375396942
1	96073759	1	0.29436375396942
X	34779454	3	0.808621294650715
14	68151903	3	0.808621294650715
X	27227979	2	0.611579561466968
1	228907736	1	0.29436375396942
4	80747302	1	0.29436375396942
17	25514812	1	0.29436375396942
18	66835895	3	0.808621294650715
5	17475187	1	0.29436375396942
3	138459269	2	0.611579561466968
1	245458056	3	0.808621294650715
7	73876847	3	0.808621294650715
9	67225397	2	0.611579561466968
4	179750733	1	0.29436375396942
15	8042735	2	0.611579561466968
10	6125467	1	0.29436375396942
1	203298257	1	0.29436375396942
3	116126788	1	0.29436375396942
1	241376125	3	0.808621294650715
5	121576184	3	0.808621294650715
3	139930081	2	0.611579561466968
9	95695174	3	0.808621294650715
8	126216006	2	0.611579561466968
4	153648552	3	0.808621294650715
8	43880490	3	0.808621294650715
13	92221412	3	0.808621294650715
Y	31736783	3	0.808621294650715
1	18838997	3	0.808621294650715
11	92970218	3	0.808621294650715
6	29670697	2	0.611579561466968
10	24119588	3	0.808621294650715
7	75034530	3	0.808621294650715
5	77969129	2	0.611579561466968
7	14612539	1	0.29436375396942
18	233025	1	0.29436375396942
16	45774916	2	0.611579561466968
1	146641207	3	0.808621294650715
7	45906136	1	0.29436375396942
1	240184323	3	0.808621294650715
4	164456032	1	0.29436375396942
10	92181905	3	0.808621294650715
11	100214231	1	0.29436375396942
13	57497527	3	0.808621294650715
3	177447439	2	0.611579561466968
4	162784575	3	0.808621294650715
4	19634295	1	0.29436375396942
4	114492776	2	0.611579561466968
2	188070196	2	0.611579561466968
9	99915717	3	0.808621294650715
6	145126626	3	0.808621294650715
21	13916797	1	0.29436375396942
10	104728978	1	0.29436375396942
7	41299440	1	0.29436375396942
11	2473569	1	0.29436375396942
11	30209164	1	0.29436375396942
3	159111384	2	0.611579561466968
2	62967156	3	0.808621294650715
5	157832780	1	0.29436375396942
12	22263799	1	0.29436375396942
6	150830737	3	0.808621294650715
15	18202464	3	0.808621294650715
18	35435890	2	0.611579561466968
1	198538021	3	0.808621294650715
1	28426298	3	0.808621294650715
16	80669927	1	0.29436375396942
1	133328910	1	0.29436375396942
9	125904514	1	0.29436375396942
8	47374764	1	0.29436375396942
12	20998052	3	0.808621294650715
9	139498095	1	0.29436375396942
3	149604961	2	0.611579561466968
3	175494299	3	0.808621294650715
8	1126232	3	0.808621294650715
17	9302996	1	0.29436375396942
22	37470502	1	0.29436375396942
12	124509658	1	0.29436375396942
10	33753241	3	0.808621294650715
1	36407278	3	0.808621294650715
6	167826707	1	0.29436375396942
3	69070181	3	0.808621294650715
1	151565922	3	0.808621294650715
14	64153053	2	0.611579561466968
9	17348650	1	0.29436375396942
X	104173250	2	0.611579561466968
9	4632390	2	0.611579561466968
4	185008196	1	0.29436375396942
14	79911889	1	0.29436375396942
3	132078514	1	0.29436375396942
9	90634881	3	0.808621294650715
4	42790069	1	0.29436375396942
6	35658455	1	0.29436375396942
1	4794116	3	0.808621294650715
9	37572819	3	0.808621294650715
10	51977499	3	0.808621294650715
1	43134376	1	0.29436375396942
1	42650600	3	0.808621294650715
18	44789316	2	0.611579561466968
20	18779998	1	0.29436375396942
7	153842570	2	0.611579561466968
6	71855830	3	0.808621294650715
15	90344171	3	0.808621294650715
16	13556022	2	0.611579561466968
15	67802014	3	0.808621294650715
15	1069998	3	0.808621294650715
12	75640285	1	0.29436375396942
10	44281381	3	0.808621294650715
2	223035015	3	0.808621294650715
12	107134505	3	0.808621294650715
11	107756371	1	0.29436375396942
2	145323725	3	0.808621294650715
9	55789112	3	0.808621294650715
10	2205845	1	0.29436375396942
6	125021657	1	0.29436375396942
11	5778696	2	0.611579561466968
10	95288335	1	0.29436375396942
6	119034513	2	0.611579561466968
7	140883832	3	0.808621294650715
8	13460263	3	0.808621294650715
22	38275448	3	0.808621294650715
18	2839923	1	0.29436375396942
1	173105160	1	0.29436375396942
17	74926437	1	0.29436375396942
13	54405475	1	0.29436375396942
Y	9798105	1	0.29436375396942
16	5066330	1	0.29436375396942
Y	23743837	1	0.29436375396942
13	101546419	2	0.611579561466968
18	61004111	3	0.808621294650715
14	40975880	2	0.611579561466968
X	65457451	1	0.29436375396942
19	36589731	1	0.29436375396942
3	177506274	3	0.808621294650715
1	216678123	1	0.29436375396942
9	82065291	1	0.29436375396942
13	20264498	1	0.29436375396942
17	51397894	3	0.808621294650715
2	172479471	2	0.611579561466968
9	132950217	1	0.29436375396942
2	17337310	3	0.808621294650715
19	15361468	2	0.611579561466968
6	162759184	3	0.808621294650715
1	64735094	3	0.808621294650715
4	84188984	1	0.29436375396942
21	819502	3	0.808621294650715
9	37231627	2	0.611579561466968
2	22279976	3	0.808621294650715
13	73669469	3	0.808621294650715
X	19631298	2	0.611579561466968
2	176370496	2	0.611579561466968
9	91381714	3	0.808621294650715
14	59716208	1	0.29436375396942
X	104488460	1	0.29436375396942
8	71452653	3	0.808621294650715
4	12724912	3	0.808621294650715
5	68521303	1	0.29436375396942
17	63892382	1	0.29436375396942
4	150353997	1	0.29436375396942
17	25477373	1	0.29436375396942
6	976536	3	0.808621294650715
10	50146891	3	0.808621294650715
4	168798569	3	0.808621294650715
2	155629350	2	0.611579561466968
17	72481236	1	0.29436375396942
7	117654251	1	0.29436375396942
2	38178806	3	0.808621294650715
5	39254498	1	0.29436375396942
5	36041239	3	0.808621294650715
19	36804427	3	0.808621294650715
2	140919673	3	0.808621294650715
11	63387194	1	0.29436375396942
1	55318611	1	0.29436375396942
3	52183623	1	0.29436375396942
12	113132821	2	0.611579561466968
16	49368346	2	0.611579561466968
3	52891983	2	0.611579561466968
X	43927841	1	0.29436375396942
15	23913291	1	0.29436375396942
6	143950639	1	0.29436375396942
10	51021468	3	0.808621294650715
6	41725231	3	0.808621294650715
4	78599331	3	0.808621294650715
10	126796390	1	0.29436375396942
5	74501872	2	0.611579561466968
15	2485578	3	0.808621294650715
10	130800774	1	0.29436375396942
8	49503406	1	0.29436375396942
3	10520279	3	0.808621294650715
X	64070815	2	0.611579561466968
14	52877575	2	0.611579561466968
4	181771091	1	0.29436375396942
1	207465336	2	0.611579561466968
13	56030676	3	0.808621294650715
Y	34496953	2	0.611579561466968
3	27923678	3	0.808621294650715
6	84681549	1	0.29436375396942
1	54575317	1	0.29436375396942
11	18656211	3	0.808621294650715
15	53602448	2	0.611579561466968
4	168487251	3	0.808621294650715
8	34491717	1	0.29436375396942
2	39035881	1	0.29436375396942
10	49186187	1	0.29436375396942
7	130656271	2	0.611579561466968
1	224476102	1	0.29436375396942
5	85819770	3	0.808621294650715
1	87539369	3	0.808621294650715
Y	5629668	3	0.808621294650715
3	43171784	2	0.611579561466968
3	43667237	3	0.808621294650715
1	239908425	1	0.29436375396942
6	80629704	2	0.611579561466968
2	77864971	2	0.611579561466968
1	151313798	3	0.808621294650715
1	38353703	1	0.29436375396942
6	128469083	1	0.29436375396942
21	35851465	1	0.29436375396942
5	169748243	3	0.808621294650715
10	15877883	3	0.808621294650715
20	35871476	3	0.808621294650715
15	96356588	1	0.29436375396942
7	141610615	3	0.808621294650715
15	100552355	2	0.611579561466968
11	100550801	1	0.29436375396942
8	145483206	2	0.611579561466968
9	19245288	1	0.29436375396942
5	9210198	1	0.29436375396942
18	43029872	1	0.29436375396942
Y	20841273	2	0.611579561466968
16	80635670	1	0.29436375396942
21	34959696	2	0.611579561466968
16	30554601	1	0.29436375396942
4	33101885	3	0.808621294650715
1	216583445	1	0.29436375396942
9	53603372	3	0.808621294650715
4	40171277	3	0.808621294650715
11	96604104	3	0.808621294650715
7	69667064	3	0.808621294650715
8	28471710	1	0.29436375396942
8	127627789	2	0.611579561466968
11	105258890	3	0.808621294650715
10	16028122	1	0.29436375396942
6	102539044	3	0.808621294650715
14	102605093	2	0.611579561466968
2	58088283	1	0.29436375396942
4	184586779	2	0.611579561466968
8	35309483	3	0.808621294650715
10	122235040	3	0.808621294650715
4	25279486	2	0.611579561466968
15	66214815	1	0.29436375396942
6	145770944	2	0.611579561466968
7	31186343	1	0.29436375396942
17	50314225	3	0.808621294650715
14	81714146	1	0.29436375396942
15	84388459	3	0.808621294650715
14	25724979	2	0.611579561466968
6	80989415	3	0.808621294650715
9	126400079	1	0.29436375396942
20	26702002	2	0.611579561466968
4	119378578	1	0.29436375396942
18	22451396	1	0.29436375396942
4	77638196	3	0.808621294650715
2	74286626	3	0.808621294650715
3	5272385	2	0.611579561466968
5	103364451	3	0.808621294650715
X	80756669	2	0.611579561466968
13	102620825	2	0.611579561466968
4	8173683	2	0.611579561466968
11	29103778	3	0.808621294650715
15	96686610	1	0.29436375396942
15	68755892	1	0.29436375396942
X	80246918	2	0.611579561466968
8	20656282	3	0.808621294650715
13	48686749	3	0.808621294650715
4	21838259	1	0.29436375396942
5	178426336	2	0.611579561466968
13	24531550	1	0.29436375396942
18	20942092	1	0.29436375396942
6	18899128	1	0.29436375396942
1	37177674	3	0.808621294650715
12	62084223	2	0.611579561466968
14	54264233	1	0.29436375396942
10	21603034	3	0.808621294650715
10	7575955	1	0.29436375396942
10	75397053	1	0.29436375396942
7	97752505	3	0.808621294650715
7	102695217	3	0.808621294650715
2	66029273	1	0.29436375396942
19	55494961	2	0.611579561466968
